cell_id	seed_index	row_index	subject	run	Mpower	Mphase	n_pairs
P01	18	7	CS44	R1	-0.00533455752295867	0	14
P01	18	8	CS47	R1	0.00223681555641821	0	14
P01	18	9	CS47	R2	-0.00972101789091572	0	14
P01	18	10	CS48	R1	0.00505769924917024	0	14
P01	18	11	CS48	R2	0.00535915005983584	0	14
P01	18	12	CS49	R1	-0.00766562135963196	0	12
P01	18	13	CS49	R2	-0.00818176714630132	0	14
P01	18	14	CS51	R1	-0.00365743833388238	0	14
P01	18	15	CS51	R2	0.00491362436390548	0	12
P01	18	16	CS53	R1	0.00158186942884652	0	12
P01	18	17	CS53	R2	0.00649927699132152	0	8
P01	18	18	CS54	R1	-0.00811177714014122	0	7
P01	18	19	CS54	R2	-0.010339426547082	0	7
P01	18	20	CS55	R1	-0.000429109103135847	0	14
P01	18	21	CS55	R2	0.00412818696022141	0	14
P01	18	22	CS56	R1	-0.000715234263205546	0	12
P01	18	23	CS56	R2	0.00140226383156581	0	12
P01	18	24	CS57	R1	-0.00851636152719984	0	12
P01	18	25	CS57	R2	-0.0198940076999735	0	12
P01	18	26	CS58	R1	-0.00643644432376767	0	7
P01	18	27	CS60	R1	0.00369535492817834	0	14
P01	18	28	CS62	R1	-0.00116765017688263	0	7
P01	18	29	CS62	R2	0.000811842000069054	0	7
P01	19	1	CS41	R1	0.00685257551875046	0	14
P01	19	2	CS41	R2	0.000589968308534753	0	14
P01	19	3	CS42	R1	0.00159288262275293	0	14
P01	19	4	CS42	R2	-0.00370678470189817	0	14
P01	19	5	CS43	R1	-0.000605643070762575	0	14
P01	19	6	CS43	R2	-0.00824272084462567	0	14
P01	19	7	CS44	R1	0.0026173648108607	0	14
P01	19	8	CS47	R1	-0.00144392535433627	0	14
P01	19	9	CS47	R2	-0.00514073732448333	0	14
P01	19	10	CS48	R1	0.0069913395562589	0	14
P01	19	11	CS48	R2	0.00103952059640355	0	14
P01	19	12	CS49	R1	-0.0115981193245981	0	12
P01	19	13	CS49	R2	0.000399120559381154	0	14
P01	19	14	CS51	R1	-0.00613800208626782	0	14
P01	19	15	CS51	R2	0.00077090671950883	0	12
P01	19	16	CS53	R1	-0.004597832723916	0	12
P01	19	17	CS53	R2	0.0133462763838425	0	8
P01	19	18	CS54	R1	0.00619333497853311	0	7
P01	19	19	CS54	R2	-0.00468532294248499	0	7
P01	19	20	CS55	R1	-0.00220380785690847	0	14
P01	19	21	CS55	R2	-0.000974239282625719	0	14
P01	19	22	CS56	R1	-0.00390064332297016	0	12
P01	19	23	CS56	R2	-0.0154687178604847	0	12
P01	19	24	CS57	R1	0.00289676609749865	0	12
P01	19	25	CS57	R2	-0.00283121209323331	0	12
P01	19	26	CS58	R1	0.00768417190006329	0	7
P01	19	27	CS60	R1	-0.000936093938031348	0	14
P01	19	28	CS62	R1	-0.0123410035484404	0	7
P01	19	29	CS62	R2	-0.00564954540673602	0	7
P01	20	1	CS41	R1	0.00132949747530737	0	14
P01	20	2	CS41	R2	0.00203166025233713	0	14
P01	20	3	CS42	R1	-0.00288056874280985	0	14
P01	20	4	CS42	R2	0.00562244351357307	0	14
P01	20	5	CS43	R1	-0.00158809480820356	0	14
P01	20	6	CS43	R2	0.00678807287602074	0	14
P01	20	7	CS44	R1	-0.00110450613211392	0	14
P01	20	8	CS47	R1	-0.00865420971434519	0	14
P01	20	9	CS47	R2	-0.0124559256154363	0	14
P01	20	10	CS48	R1	-0.00513010356682723	0	14
P01	20	11	CS48	R2	0.00530119707474592	0	14
P01	20	12	CS49	R1	-0.00431589614890414	0	12
P01	20	13	CS49	R2	0.000833299346357574	0	14
P01	20	14	CS51	R1	-0.00394386214242643	0	14
P01	20	15	CS51	R2	0.00826679706997019	0	12
P01	20	16	CS53	R1	-0.000663685221880823	0	12
P01	20	17	CS53	R2	-0.0091975099789708	0	8
P01	20	18	CS54	R1	0.00152492366749942	0	7
P01	20	19	CS54	R2	-0.00660699247896712	0	7
P01	20	20	CS55	R1	0.00589055952398797	0	14
P01	20	21	CS55	R2	-0.00683179967596977	0	14
P01	20	22	CS56	R1	-0.0184418174920954	0	12
P01	20	23	CS56	R2	-0.00506089058515396	0	12
P01	20	24	CS57	R1	0.00529686109057904	0	12
P01	20	25	CS57	R2	0.00861967466035821	0	12
P01	20	26	CS58	R1	0.00374146605502345	0	7
P01	20	27	CS60	R1	0.0133272759849112	0	14
P01	20	28	CS62	R1	-0.00367154034403613	0	7
P01	20	29	CS62	R2	-0.00864608020909598	0	7
P01	21	1	CS41	R1	0.00553301766529689	0	14
P01	21	2	CS41	R2	-0.0010673701425422	0	14
P01	21	3	CS42	R1	0.00193520626812353	0	14
P01	21	4	CS42	R2	0.00982018462432771	0	14
P01	21	5	CS43	R1	0.00152681795089658	0	14
P01	21	6	CS43	R2	-0.00452526931495992	0	14
P01	21	7	CS44	R1	-0.00231814982499713	0	14
P01	21	8	CS47	R1	-0.00667746715131378	0	14
P01	21	9	CS47	R2	-0.00586336401284952	0	14
P01	21	10	CS48	R1	-0.00568815680108678	0	14
P01	21	11	CS48	R2	-0.00555356994015848	0	14
P01	21	12	CS49	R1	-0.0101859117343172	0	12
P01	21	13	CS49	R2	-0.00194626488581063	0	14
P01	21	14	CS51	R1	0.00358871284085078	0	14
P01	21	15	CS51	R2	0.00266080586709842	0	12
P01	21	16	CS53	R1	-0.00292391985079121	0	12
P01	21	17	CS53	R2	0.00183300637398598	0	8
P01	21	18	CS54	R1	-0.00935373502579382	0	7
P01	21	19	CS54	R2	0.00486378508153916	0	7
P01	21	20	CS55	R1	-0.00204464308560512	0	14
P01	21	21	CS55	R2	-0.000611710473458453	0	14
P01	21	22	CS56	R1	-0.00224806660954372	0	12
P01	21	23	CS56	R2	0.00817667613110956	0	12
P01	21	24	CS57	R1	-0.00730341958948046	0	12
P01	21	25	CS57	R2	-0.00407838626612539	0	12
P01	21	26	CS58	R1	0.00483456458637401	0	7
P01	21	27	CS60	R1	-0.00108392164925363	0	14
P01	21	28	CS62	R1	0.0089120355327328	0	7
P01	21	29	CS62	R2	0.00643201528898935	0	7
P01	22	1	CS41	R1	-0.00552104470087062	0	14
P01	22	2	CS41	R2	0.00389197466754765	0	14
P01	22	3	CS42	R1	-0.00258186095446597	0	14
P01	22	4	CS42	R2	-0.000542955235303447	0	14
P01	22	5	CS43	R1	-0.00633258595738853	0	14
P01	22	6	CS43	R2	-0.00490093807742707	0	14
P01	22	7	CS44	R1	0.00400815830345149	0	14
P01	22	8	CS47	R1	0.000540888176703779	0	14
P01	22	9	CS47	R2	0.00183042559752385	0	14
P01	22	10	CS48	R1	0.00324377078174084	0	14
P01	22	11	CS48	R2	-0.00760923906604103	0	14
P01	22	12	CS49	R1	-0.00366905455039144	0	12
P01	22	13	CS49	R2	-0.000843904430224529	0	14
P01	22	14	CS51	R1	-0.00238116107097653	0	14
P01	22	15	CS51	R2	-0.00286506318543761	0	12
P01	22	16	CS53	R1	-0.00264002572772245	0	12
P01	22	17	CS53	R2	0.0252739578913057	0	8
P01	22	18	CS54	R1	-0.0147762705441164	0	7
P01	22	19	CS54	R2	-0.00246538015310194	0	7
P01	22	20	CS55	R1	-0.00563758080433701	0	14
P01	22	21	CS55	R2	0.000260227666657997	0	14
P01	22	22	CS56	R1	-0.00415898240022262	0	12
P01	22	23	CS56	R2	-0.0111454210314236	0	12
P01	22	24	CS57	R1	-0.00848311517952557	0	12
P01	22	25	CS57	R2	-0.00642401380151341	0	12
P01	22	26	CS58	R1	-0.00394780211772899	0	7
P01	22	27	CS60	R1	0.00814322117266027	0	14
P01	22	28	CS62	R1	-0.0106180529551733	0	7
P01	22	29	CS62	R2	0.00454879108700943	0	7
P01	23	1	CS41	R1	0.00368961978522534	0	14
P01	23	2	CS41	R2	0.00614261003013177	0	14
P01	23	3	CS42	R1	-0.00520631531435137	0	14
P01	23	4	CS42	R2	-0.000715724869525463	0	14
P01	23	5	CS43	R1	-0.00226254973396445	0	14
P01	23	6	CS43	R2	0.00150680695221244	0	14
P01	23	7	CS44	R1	0.0026832076742248	0	14
P01	23	8	CS47	R1	0.00604871267928545	0	14
P01	23	9	CS47	R2	0.00401108578962361	0	14
P01	23	10	CS48	R1	-0.0069002752974759	0	14
P01	23	11	CS48	R2	-0.0055403998727092	0	14
P01	23	12	CS49	R1	0.0061749176492154	0	12
P01	23	13	CS49	R2	0.00433808320205098	0	14
P01	23	14	CS51	R1	0.00883981217069761	0	14
P01	23	15	CS51	R2	0.00758532056420336	0	12
P01	23	16	CS53	R1	-0.013685378837238	0	12
P01	23	17	CS53	R2	0.0139297283506793	0	8
P01	23	18	CS54	R1	0.00177870152321208	0	7
P01	23	19	CS54	R2	-0.000294933033731171	0	7
P01	23	20	CS55	R1	0.000231033715121436	0	14
P01	23	21	CS55	R2	0.00616236710921557	0	14
P01	23	22	CS56	R1	-0.000465172809345901	0	12
P01	23	23	CS56	R2	0.00582391906567348	0	12
P01	23	24	CS57	R1	0.00298766670497955	0	12
P01	23	25	CS57	R2	-0.0018234371005685	0	12
P01	23	26	CS58	R1	-0.0120503680609279	0	7
P01	23	27	CS60	R1	-0.00678817774099018	0	14
P01	23	28	CS62	R1	-0.00550777628866925	0	7
P01	23	29	CS62	R2	-0.00963459797330014	0	7
P01	24	1	CS41	R1	0.000395465207309978	0	14
P01	24	2	CS41	R2	0.00543595140742625	0	14
P01	24	3	CS42	R1	0.00591483765909224	0	14
P01	24	4	CS42	R2	-0.00215987035704957	0	14
P01	24	5	CS43	R1	0.0125832955695503	0	14
P01	24	6	CS43	R2	0.0076718148227	0	14
P01	24	7	CS44	R1	-0.0032540179203747	0	14
P01	24	8	CS47	R1	-0.00678432131309819	0	14
P01	24	9	CS47	R2	-0.000824208182950516	0	14
P01	24	10	CS48	R1	0.00650065434578972	0	14
P01	24	11	CS48	R2	-0.00131076940457248	0	14
P01	24	12	CS49	R1	0.00573226167841693	0	12
P01	24	13	CS49	R2	0.0018115662833634	0	14
P01	24	14	CS51	R1	-0.000390401989932492	0	14
P01	24	15	CS51	R2	-0.00471778103563146	0	12
P01	24	16	CS53	R1	0.00276726776277437	0	12
P01	24	17	CS53	R2	-0.00755342301867491	0	8
P01	24	18	CS54	R1	-0.0103310569690253	0	7
P01	24	19	CS54	R2	0.000117290099805655	0	7
P01	24	20	CS55	R1	-0.00286766643178715	0	14
P01	24	21	CS55	R2	0.00523957764973375	0	14
P01	24	22	CS56	R1	-0.00562369960240903	0	12
P01	24	23	CS56	R2	-0.00288596292252666	0	12
P01	24	24	CS57	R1	-0.0021485427694554	0	12
P01	24	25	CS57	R2	0.00898281524029097	0	12
P01	24	26	CS58	R1	0.0029118068325372	0	7
P01	24	27	CS60	R1	-0.000274062006488897	0	14
P01	24	28	CS62	R1	0.00630441705299204	0	7
P01	24	29	CS62	R2	0.00196631718912612	0	7
P01	25	1	CS41	R1	-0.00221099302381165	0	14
P01	25	2	CS41	R2	0.00304346963986557	0	14
P01	25	3	CS42	R1	-0.00177187592630964	0	14
P01	25	4	CS42	R2	-0.00887494850157104	0	14
P01	25	5	CS43	R1	-0.00158868675469333	0	14
P01	25	6	CS43	R2	0.00113208511661288	0	14
P01	25	7	CS44	R1	0.00184109547964211	0	14
P01	25	8	CS47	R1	-0.00365778038077117	0	14
P01	25	9	CS47	R2	-0.00761865458612935	0	14
P01	25	10	CS48	R1	0.00278900804597457	0	14
P01	25	11	CS48	R2	-0.00314981651212788	0	14
P01	25	12	CS49	R1	-0.00239402047541217	0	12
P01	25	13	CS49	R2	-0.0139656608229565	0	14
P01	25	14	CS51	R1	-0.0107991938004783	0	14
P01	25	15	CS51	R2	-0.00269360023355684	0	12
P01	25	16	CS53	R1	-0.00054071658602847	0	12
P01	25	17	CS53	R2	-0.00274430381127309	0	8
P01	25	18	CS54	R1	0.00148004360306989	0	7
P01	25	19	CS54	R2	-0.00572661528084391	0	7
P01	25	20	CS55	R1	-0.00157438374028446	0	14
P01	25	21	CS55	R2	-0.00198047025522403	0	14
P01	25	22	CS56	R1	0.00122902898454748	0	12
P01	25	23	CS56	R2	-0.0148192653039784	0	12
P01	25	24	CS57	R1	-0.00301320363424608	0	12
P01	25	25	CS57	R2	0.0049981971022654	0	12
P01	25	26	CS58	R1	-0.00853771299633794	0	7
P01	25	27	CS60	R1	9.82579746159842e-05	0	14
P01	25	28	CS62	R1	-0.0104914226987508	0	7
P01	25	29	CS62	R2	0.0028963568888285	0	7
P01	26	1	CS41	R1	-0.00535520799074434	0	14
P01	26	2	CS41	R2	0.00354587122591847	0	14
P01	26	3	CS42	R1	-0.000106735220777146	0	14
P01	26	4	CS42	R2	-0.00185334570413284	0	14
P01	26	5	CS43	R1	0.00100217903062984	0	14
P01	26	6	CS43	R2	-0.00198347873714133	0	14
P01	26	7	CS44	R1	-0.00553936309993914	0	14
P01	26	8	CS47	R1	0.00444996191663221	0	14
P01	26	9	CS47	R2	0.00428907700147579	0	14
P01	26	10	CS48	R1	0.00378088830708551	0	14
P01	26	11	CS48	R2	-0.00582102372853935	0	14
P01	26	12	CS49	R1	-0.00170574449568917	0	12
P01	26	13	CS49	R2	-0.000875932250796425	0	14
P01	26	14	CS51	R1	-0.000996893291974744	0	14
P01	26	15	CS51	R2	0.0106355547310872	0	12
P01	26	16	CS53	R1	-0.00579990213826591	0	12
P01	26	17	CS53	R2	-0.00138852103621658	0	8
P01	26	18	CS54	R1	0.00316586017487579	0	7
P01	26	19	CS54	R2	-0.00035846626671545	0	7
P01	26	20	CS55	R1	-0.00715290840837542	0	14
P01	26	21	CS55	R2	0.0034235547373781	0	14
P01	26	22	CS56	R1	-0.0198492565909488	0	12
P01	26	23	CS56	R2	0.00772909883210103	0	12
P01	26	24	CS57	R1	0.0011128924607058	0	12
P01	26	25	CS57	R2	-0.00478284001065707	0	12
P01	26	26	CS58	R1	0.00393099872286187	0	7
P01	26	27	CS60	R1	0.00531199084009406	0	14
P01	26	28	CS62	R1	-0.00349529314256726	0	7
P01	26	29	CS62	R2	-0.0130202390971262	0	7
P01	27	1	CS41	R1	-0.00885277513444862	0	14
P01	27	2	CS41	R2	-0.0011082055650103	0	14
P01	27	3	CS42	R1	-0.0106272021851746	0	14
P01	27	4	CS42	R2	0.00419126662386519	0	14
P01	27	5	CS43	R1	0.00968167394744054	0	14
P01	27	6	CS43	R2	0.00443180071710008	0	14
P01	27	7	CS44	R1	0.00171186115248347	0	14
P01	27	8	CS47	R1	0.00769431305011508	0	14
P01	27	9	CS47	R2	-0.0136073925397422	0	14
P01	27	10	CS48	R1	-0.00945106350117493	0	14
P01	27	11	CS48	R2	0.00558239208551467	0	14
P01	27	12	CS49	R1	0.00304585466563176	0	12
P01	27	13	CS49	R2	-0.00621908377223494	0	14
P01	27	14	CS51	R1	0.00636857095629702	0	14
P01	27	15	CS51	R2	-0.00279233772716913	0	12
P01	27	16	CS53	R1	-0.00196403575413147	0	12
P01	27	17	CS53	R2	-0.00976710845022614	0	8
P01	27	18	CS54	R1	0.0035913124512777	0	7
P01	27	19	CS54	R2	-0.00500850752926999	0	7
P01	27	20	CS55	R1	-0.0011023233128116	0	14
P01	27	21	CS55	R2	-0.00713938365993218	0	14
P01	27	22	CS56	R1	-0.00225211138779003	0	12
P01	27	23	CS56	R2	0.00622088005990584	0	12
P01	27	24	CS57	R1	0.00286114959526372	0	12
P01	27	25	CS57	R2	0.000328941571637902	0	12
P01	27	26	CS58	R1	-0.00292139858536653	0	7
P01	27	27	CS60	R1	-0.00781657066790566	0	14
P01	27	28	CS62	R1	-0.00833515340821276	0	7
P01	27	29	CS62	R2	0.00686616478300547	0	7
P01	28	1	CS41	R1	-0.00416112443107371	0	14
P01	28	2	CS41	R2	0.00872374512812071	0	14
P01	28	3	CS42	R1	-0.00833494536421393	0	14
P01	28	4	CS42	R2	0.00228598591886782	0	14
P01	28	5	CS43	R1	0.000343437187153606	0	14
P01	28	6	CS43	R2	-0.0104717549950857	0	14
P01	28	7	CS44	R1	0.00138511662924465	0	14
P01	28	8	CS47	R1	0.00448590592692308	0	14
P01	28	9	CS47	R2	-0.00282285570201402	0	14
P01	28	10	CS48	R1	0.00241761612144703	0	14
P01	28	11	CS48	R2	0.00367218816731966	0	14
P01	28	12	CS49	R1	-0.000138952080373566	0	12
P01	28	13	CS49	R2	-0.0106632654901767	0	14
P01	28	14	CS51	R1	-0.00366439817631929	0	14
P01	28	15	CS51	R2	0.00128917710395746	0	12
P01	28	16	CS53	R1	0.00217157724576197	0	12
P01	28	17	CS53	R2	-0.00272284892442211	0	8
P01	28	18	CS54	R1	0.00136130404719459	0	7
P01	28	19	CS54	R2	-0.00130312428115027	0	7
P01	28	20	CS55	R1	-0.00349887907882294	0	14
P01	28	21	CS55	R2	-0.0114282230925088	0	14
P01	28	22	CS56	R1	-0.00463096593559229	0	12
P01	28	23	CS56	R2	-0.0135719191355361	0	12
P01	28	24	CS57	R1	0.000399826070992447	0	12
P01	28	25	CS57	R2	0.00259774958970299	0	12
P01	28	26	CS58	R1	-0.000199956880581298	0	7
P01	28	27	CS60	R1	-0.00440048240656577	0	14
P01	28	28	CS62	R1	0.00151300336668774	0	7
P01	28	29	CS62	R2	0.0021871430059068	0	7
P01	29	1	CS41	R1	0.00426546344305004	0	14
P01	29	2	CS41	R2	0.000598149272779852	0	14
P01	29	3	CS42	R1	0.00140577955608661	0	14
P01	29	4	CS42	R2	0.00506071567046042	0	14
P01	29	5	CS43	R1	-0.0050430115768994	0	14
P01	29	6	CS43	R2	0.00855466883413212	0	14
P01	29	7	CS44	R1	-0.00424318661582737	0	14
P01	29	8	CS47	R1	0.00897367021943305	0	14
P01	29	9	CS47	R2	-0.00942929764258271	0	14
P01	29	10	CS48	R1	-0.00436443797696054	0	14
P01	29	11	CS48	R2	-0.0101828222595016	0	14
P01	29	12	CS49	R1	0.00315037070509638	0	12
P01	29	13	CS49	R2	0.00638190692865577	0	14
P01	29	14	CS51	R1	-0.00167913076344143	0	14
P01	29	15	CS51	R2	0.0068070978966294	0	12
P01	29	16	CS53	R1	0.00119928854969444	0	12
P01	29	17	CS53	R2	0.00523837141130596	0	8
P01	29	18	CS54	R1	0.0056884826723048	0	7
P01	29	19	CS54	R2	0.00761271233359074	0	7
P01	29	20	CS55	R1	-0.0080502862867775	0	14
P01	29	21	CS55	R2	-0.00146593069225927	0	14
P01	29	22	CS56	R1	-0.00216092961546282	0	12
P01	29	23	CS56	R2	-0.00424978974823564	0	12
P01	29	24	CS57	R1	0.000883557934559653	0	12
P01	29	25	CS57	R2	0.000117432881748278	0	12
P01	29	26	CS58	R1	-0.00485848471067995	0	7
P01	29	27	CS60	R1	-0.00338456318105573	0	14
P01	29	28	CS62	R1	-0.012488009046446	0	7
P01	29	29	CS62	R2	0.000567657072422431	0	7
P01	30	1	CS41	R1	0.00325377230509327	0	14
P01	30	2	CS41	R2	-0.000264611732090549	0	14
P01	30	3	CS42	R1	-0.00400680509917324	0	14
P01	30	4	CS42	R2	0.00127306290793303	0	14
P01	30	5	CS43	R1	-0.0108023312021376	0	14
P01	30	6	CS43	R2	-0.00111059554015867	0	14
P01	30	7	CS44	R1	-0.00395641759051468	0	14
P01	30	8	CS47	R1	-0.0115395891204582	0	14
P01	30	9	CS47	R2	-0.00450038815335739	0	14
P01	30	10	CS48	R1	0.0136908855477648	0	14
P01	30	11	CS48	R2	-0.000300750343837597	0	14
P01	30	12	CS49	R1	0.00547256134900304	0	12
P01	30	13	CS49	R2	0.000947621738233825	0	14
P01	30	14	CS51	R1	0.00443151484426129	0	14
P01	30	15	CS51	R2	0.00331540197386942	0	12
P01	30	16	CS53	R1	-0.00400601306045108	0	12
P01	30	17	CS53	R2	-0.00792446265803591	0	8
P01	30	18	CS54	R1	-0.00363425753533128	0	7
P01	30	19	CS54	R2	-0.00107182259565575	0	7
P01	30	20	CS55	R1	-0.00621690243712787	0	14
P01	30	21	CS55	R2	0.00332606471012528	0	14
P01	30	22	CS56	R1	-0.00502536093556246	0	12
P01	30	23	CS56	R2	-0.0141665649371044	0	12
P01	30	24	CS57	R1	0.000326534828006095	0	12
P01	30	25	CS57	R2	-0.00517070660389645	0	12
P01	30	26	CS58	R1	-0.00794628785268939	0	7
P01	30	27	CS60	R1	-0.00585446407234963	0	14
P01	30	28	CS62	R1	-0.0112801411889821	0	7
P01	30	29	CS62	R2	0.00597996019259988	0	7
P01	31	1	CS41	R1	0.0041854921887914	0	14
P01	31	2	CS41	R2	-0.00242681174852272	0	14
P01	31	3	CS42	R1	-0.00443054670970546	0	14
P01	31	4	CS42	R2	-0.00177970348899996	0	14
P01	31	5	CS43	R1	-0.00611275375532857	0	14
P01	31	6	CS43	R2	-0.000711908181714291	0	14
P01	31	7	CS44	R1	0.00658694969705178	0	14
P01	31	8	CS47	R1	-0.00506895676848887	0	14
P01	31	9	CS47	R2	0.00729091233657923	0	14
P01	31	10	CS48	R1	-0.0118587122655317	0	14
P01	31	11	CS48	R2	-0.00923978344160996	0	14
P01	31	12	CS49	R1	-0.00380007404354471	0	12
P01	31	13	CS49	R2	-0.00187261400062324	0	14
P01	31	14	CS51	R1	-0.00239195408005206	0	14
P01	31	15	CS51	R2	-0.00681799568483535	0	12
P01	31	16	CS53	R1	-0.00496332627529163	0	12
P01	31	17	CS53	R2	-0.00957478625386395	0	8
P01	31	18	CS54	R1	0.00688845191578651	0	7
P01	31	19	CS54	R2	-0.00637401118560441	0	7
P01	31	20	CS55	R1	-0.000136186594761272	0	14
P01	31	21	CS55	R2	-0.00341081951032954	0	14
P01	31	22	CS56	R1	-0.0108865736950057	0	12
P01	31	23	CS56	R2	-0.00330639937421748	0	12
P01	31	24	CS57	R1	-0.00771909694030583	0	12
P01	31	25	CS57	R2	0.00160214610858433	0	12
P01	31	26	CS58	R1	0.00328210006789086	0	7
P01	31	27	CS60	R1	-0.0117828415971341	0	14
P01	31	28	CS62	R1	0.00820301029516332	0	7
P01	31	29	CS62	R2	0.00195524836978514	0	7
P01	32	1	CS41	R1	0.00225271319883676	0	14
P01	32	2	CS41	R2	0.0104257272617969	0	14
P01	32	3	CS42	R1	0.00855566849334195	0	14
P01	32	4	CS42	R2	-0.00934080206862079	0	14
P01	32	5	CS43	R1	0.000115597835909826	0	14
P01	32	6	CS43	R2	0.000932159029061059	0	14
P01	32	7	CS44	R1	-0.00480776554135214	0	14
P01	32	8	CS47	R1	-0.00510438657339738	0	14
P01	32	9	CS47	R2	0.00293094036347937	0	14
P01	32	10	CS48	R1	0.00238862120812861	0	14
P01	32	11	CS48	R2	-0.00231439718415359	0	14
P01	32	12	CS49	R1	0.0089045249429803	0	12
P01	32	13	CS49	R2	-0.00635496569033421	0	14
P01	32	14	CS51	R1	-0.0130459889049452	0	14
P01	32	15	CS51	R2	0.0085102070916133	0	12
P01	32	16	CS53	R1	-0.00231587748246178	0	12
P01	32	17	CS53	R2	0.0182032898956546	0	8
P01	32	18	CS54	R1	-0.00107577844758981	0	7
P01	32	19	CS54	R2	-0.0117633942296366	0	7
P01	32	20	CS55	R1	0.00260926753163777	0	14
P01	32	21	CS55	R2	-0.00272180488147494	0	14
P01	32	22	CS56	R1	-0.0100844449661113	0	12
P01	32	23	CS56	R2	0.0116075521960209	0	12
P01	32	24	CS57	R1	0.00234930441686557	0	12
P01	32	25	CS57	R2	-0.0054174738300574	0	12
P01	32	26	CS58	R1	-0.0148911135525285	0	7
P01	32	27	CS60	R1	-0.00677755513188455	0	14
P01	32	28	CS62	R1	-0.00246632188939755	0	7
P01	32	29	CS62	R2	-0.0015304420774273	0	7
P01	33	1	CS41	R1	0.0020814235948421	0	14
P01	33	2	CS41	R2	-0.0122195597682572	0	14
P01	33	3	CS42	R1	0.00145985222295613	0	14
P01	33	4	CS42	R2	-0.00483085166390511	0	14
P01	33	5	CS43	R1	-0.000353269787657057	0	14
P01	33	6	CS43	R2	-0.00396528651933443	0	14
P01	33	7	CS44	R1	0.00801664748212536	0	14
P01	33	8	CS47	R1	-0.0099602349317767	0	14
P01	33	9	CS47	R2	0.000188156763552175	0	14
P01	33	10	CS48	R1	0.00422832452428996	0	14
P01	33	11	CS48	R2	-0.00345910792345748	0	14
P01	33	12	CS49	R1	-0.00100024289301558	0	12
P01	33	13	CS49	R2	-0.00169083502794506	0	14
P01	33	14	CS51	R1	-0.00147290251889033	0	14
P01	33	15	CS51	R2	0.001029367866103	0	12
P01	33	16	CS53	R1	0.00621487256185329	0	12
P01	33	17	CS53	R2	-0.000273921609136417	0	8
P01	33	18	CS54	R1	0.00266127112365988	0	7
P01	33	19	CS54	R2	0.00259101650488538	0	7
P01	33	20	CS55	R1	-0.0010213500521374	0	14
P01	33	21	CS55	R2	0.00449837080365288	0	14
P01	33	22	CS56	R1	0.000736068687573072	0	12
P01	33	23	CS56	R2	-0.0103022514650681	0	12
P01	33	24	CS57	R1	7.55715238454511e-05	0	12
P01	33	25	CS57	R2	-0.0110622219789523	0	12
P01	33	26	CS58	R1	-0.0129619029545257	0	7
P01	33	27	CS60	R1	-0.00169810471080743	0	14
P01	33	28	CS62	R1	-0.0135002478397882	0	7
P01	33	29	CS62	R2	-0.0154458026302593	0	7
P01	34	1	CS41	R1	0.00151206341936985	0	14
P01	34	2	CS41	R2	-0.00439761350623595	0	14
P01	34	3	CS42	R1	0.00971246865812682	0	14
P01	34	4	CS42	R2	-0.00324081740155599	0	14
P01	34	5	CS43	R1	0.00613427158032694	0	14
P01	34	6	CS43	R2	-0.00711236703447751	0	14
P01	34	7	CS44	R1	0.0100094718097874	0	14
P01	34	8	CS47	R1	-0.000555720531778526	0	14
P01	34	9	CS47	R2	0.00807644990895465	0	14
P01	34	10	CS48	R1	-0.000458674537396486	0	14
P01	34	11	CS48	R2	-0.000255770184507633	0	14
P01	34	12	CS49	R1	-0.00280953376424995	0	12
P01	34	13	CS49	R2	0.00199186367496131	0	14
P01	34	14	CS51	R1	0.00138898775518997	0	14
P01	34	15	CS51	R2	0.00836794829095986	0	12
P01	34	16	CS53	R1	-0.00109658321680049	0	12
P01	34	17	CS53	R2	0.00574451218799689	0	8
P01	34	18	CS54	R1	-0.0142073648130063	0	7
P01	34	19	CS54	R2	0.00916254477284551	0	7
P01	34	20	CS55	R1	0.0106031891965746	0	14
P01	34	21	CS55	R2	0.00416336766986568	0	14
P01	34	22	CS56	R1	-0.00393451985893437	0	12
P01	34	23	CS56	R2	-0.00918136672813882	0	12
P01	34	24	CS57	R1	0.00171942794736233	0	12
P01	34	25	CS57	R2	0.00139820967356201	0	12
P01	34	26	CS58	R1	0.00264472228583807	0	7
P01	34	27	CS60	R1	-0.00120503908587847	0	14
P01	34	28	CS62	R1	-0.00464733248941745	0	7
P01	34	29	CS62	R2	0.00282231906596791	0	7
P01	35	1	CS41	R1	0.00765379752784551	0	14
P01	35	2	CS41	R2	0.00903177053099075	0	14
P01	35	3	CS42	R1	0.00555867420226246	0	14
P01	35	4	CS42	R2	0.00709406886705421	0	14
P01	35	5	CS43	R1	-0.0121288890386204	0	14
P01	35	6	CS43	R2	0.0095840784722605	0	14
P01	35	7	CS44	R1	0.00673268938897005	0	14
P01	35	8	CS47	R1	-0.011678839273208	0	14
P01	35	9	CS47	R2	0.00219817826229611	0	14
P01	35	10	CS48	R1	-0.00272200324219984	0	14
P01	35	11	CS48	R2	0.00246767321991798	0	14
P01	35	12	CS49	R1	0.00498237372992244	0	12
P01	35	13	CS49	R2	-0.0129088055478879	0	14
P01	35	14	CS51	R1	-2.9830098631947e-05	0	14
P01	35	15	CS51	R2	0.0177919066689739	0	12
P01	35	16	CS53	R1	-0.00696755022173693	0	12
P01	35	17	CS53	R2	-0.00209066924669344	0	8
P01	35	18	CS54	R1	0.0030095834663535	0	7
P01	35	19	CS54	R2	-0.0020207953770681	0	7
