seed_index	world_seed	mode	arm	kappa	subject	run	reducer	Mphase	n_pairs_total	n_pairs_finite	pair_corrected_skewness	pair_positive_fraction	pair_zero_count
10	22360837	benchmark	P0F	0	CS51	R2	median	3.92598075086844e-05	12	12	0.769361628953982	0.5	0
10	22360837	benchmark	P0F	0	CS51	R2	mean	0.000308199281915798	12	12	0.769361628953982	0.5	0
10	22360837	benchmark	P0F	0	CS53	R1	median	-0.000265969852518891	12	12	0.250819408867642	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS53	R1	mean	-0.00023415252221017	12	12	0.250819408867642	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS53	R2	median	-0.000136002299556615	8	8	0.0814864658676282	0.5	0
10	22360837	benchmark	P0F	0	CS53	R2	mean	-8.87329450481336e-05	8	8	0.0814864658676282	0.5	0
10	22360837	benchmark	P0F	0	CS54	R1	median	-0.000118379131643843	7	7	0.433314765981368	0.428571428571429	0
10	22360837	benchmark	P0F	0	CS54	R1	mean	-9.55446948870988e-05	7	7	0.433314765981368	0.428571428571429	0
10	22360837	benchmark	P0F	0	CS54	R2	median	-0.000333542822616188	7	7	0.456543833304176	0.142857142857143	0
10	22360837	benchmark	P0F	0	CS54	R2	mean	-0.000454687311827429	7	7	0.456543833304176	0.142857142857143	0
10	22360837	benchmark	P0F	0	CS55	R1	median	0.000143845278579055	14	14	0.549192010989155	0.571428571428571	0
10	22360837	benchmark	P0F	0	CS55	R1	mean	0.000259860726774371	14	14	0.549192010989155	0.571428571428571	0
10	22360837	benchmark	P0F	0	CS55	R2	median	-0.000139006576089261	14	14	-0.0647549857522118	0.5	0
10	22360837	benchmark	P0F	0	CS55	R2	mean	-0.000130412998001669	14	14	-0.0647549857522118	0.5	0
10	22360837	benchmark	P0F	0	CS56	R1	median	-0.000219159413002091	12	12	0.3152540941659	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS56	R1	mean	-0.00013793920429635	12	12	0.3152540941659	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS56	R2	median	-0.000249757766575894	12	12	0.995058999514552	0.333333333333333	0
10	22360837	benchmark	P0F	0	CS56	R2	mean	3.19479128200348e-05	12	12	0.995058999514552	0.333333333333333	0
10	22360837	benchmark	P0F	0	CS57	R1	median	-0.000347658758019215	12	12	0.719112041382133	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS57	R1	mean	-0.000156945222423171	12	12	0.719112041382133	0.416666666666667	0
10	22360837	benchmark	P0F	0	CS57	R2	median	0.000123575810868772	12	12	-0.296415297964019	0.583333333333333	0
10	22360837	benchmark	P0F	0	CS57	R2	mean	-3.97437983423266e-05	12	12	-0.296415297964019	0.583333333333333	0
10	22360837	benchmark	P0F	0	CS58	R1	median	-0.000322755789892698	7	7	1.18188415395127	0.428571428571429	0
10	22360837	benchmark	P0F	0	CS58	R1	mean	-4.75749149425377e-05	7	7	1.18188415395127	0.428571428571429	0
10	22360837	benchmark	P0F	0	CS60	R1	median	0.000189432481781124	14	14	1.5939853213828	0.571428571428571	0
10	22360837	benchmark	P0F	0	CS60	R1	mean	0.000628084357160923	14	14	1.5939853213828	0.571428571428571	0
10	22360837	benchmark	P0F	0	CS62	R1	median	-0.000498127510027715	7	7	2.06802938226778	0.285714285714286	0
10	22360837	benchmark	P0F	0	CS62	R1	mean	-3.16664547864486e-05	7	7	2.06802938226778	0.285714285714286	0
10	22360837	benchmark	P0F	0	CS62	R2	median	-2.5909156347073e-05	7	7	-0.218564741696385	0.428571428571429	0
10	22360837	benchmark	P0F	0	CS62	R2	mean	-0.000120342503562328	7	7	-0.218564741696385	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS41	R1	median	-0.000465332976448496	14	14	2.386018211289	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS41	R1	mean	-0.000229941949420981	14	14	2.386018211289	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS41	R2	median	0.000117947560323724	14	14	0.472281034555321	0.5	0
11	22360838	benchmark	P0F	0	CS41	R2	mean	5.97271348962735e-05	14	14	0.472281034555321	0.5	0
11	22360838	benchmark	P0F	0	CS42	R1	median	-0.000405014148607347	14	14	0.752907269355064	0.214285714285714	0
11	22360838	benchmark	P0F	0	CS42	R1	mean	-0.000317587995177976	14	14	0.752907269355064	0.214285714285714	0
11	22360838	benchmark	P0F	0	CS42	R2	median	3.49845204630534e-05	14	14	0.269745347202516	0.5	0
11	22360838	benchmark	P0F	0	CS42	R2	mean	0.000238145666486515	14	14	0.269745347202516	0.5	0
11	22360838	benchmark	P0F	0	CS43	R1	median	-0.000297799759812737	14	14	0.476623463776462	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS43	R1	mean	8.70118458383465e-05	14	14	0.476623463776462	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS43	R2	median	9.09204364791172e-05	14	14	2.31535886305989	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS43	R2	mean	0.000381675539607796	14	14	2.31535886305989	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS44	R1	median	-0.000329047137511914	14	14	1.17542268451519	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS44	R1	mean	-0.000100266715814816	14	14	1.17542268451519	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS47	R1	median	-0.000531954978127794	14	14	1.05391940984083	0.285714285714286	0
11	22360838	benchmark	P0F	0	CS47	R1	mean	-0.000191371782961006	14	14	1.05391940984083	0.285714285714286	0
11	22360838	benchmark	P0F	0	CS47	R2	median	-0.000483678495054203	14	14	1.07675087401722	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS47	R2	mean	-0.000321304478730411	14	14	1.07675087401722	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS48	R1	median	-2.18919617629977e-05	14	14	0.409029473937987	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS48	R1	mean	0.000208297241964272	14	14	0.409029473937987	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS48	R2	median	-2.68443406889799e-05	14	14	1.0347644426581	0.5	0
11	22360838	benchmark	P0F	0	CS48	R2	mean	0.000135680761258881	14	14	1.0347644426581	0.5	0
11	22360838	benchmark	P0F	0	CS49	R1	median	-0.000426432259264951	12	12	0.785389942580506	0.25	0
11	22360838	benchmark	P0F	0	CS49	R1	mean	-0.000417622314432086	12	12	0.785389942580506	0.25	0
11	22360838	benchmark	P0F	0	CS49	R2	median	4.57884464340539e-05	14	14	0.638267053278	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS49	R2	mean	0.000162533632419182	14	14	0.638267053278	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS51	R1	median	-0.000509463220609399	14	14	0.798738274940221	0.214285714285714	0
11	22360838	benchmark	P0F	0	CS51	R1	mean	-0.000342380610021085	14	14	0.798738274940221	0.214285714285714	0
11	22360838	benchmark	P0F	0	CS51	R2	median	0.000321690855360369	12	12	0.838065815267215	0.583333333333333	0
11	22360838	benchmark	P0F	0	CS51	R2	mean	0.000320410360498663	12	12	0.838065815267215	0.583333333333333	0
11	22360838	benchmark	P0F	0	CS53	R1	median	-0.000350644649111417	12	12	0.318517913339913	0.25	0
11	22360838	benchmark	P0F	0	CS53	R1	mean	-0.000336984450805009	12	12	0.318517913339913	0.25	0
11	22360838	benchmark	P0F	0	CS53	R2	median	-0.00021652021810596	8	8	-0.78640801524862	0.125	0
11	22360838	benchmark	P0F	0	CS53	R2	mean	-0.000250051510529319	8	8	-0.78640801524862	0.125	0
11	22360838	benchmark	P0F	0	CS54	R1	median	-0.000218910464048705	7	7	1.61343304136761	0.142857142857143	0
11	22360838	benchmark	P0F	0	CS54	R1	mean	-0.000188205789537624	7	7	1.61343304136761	0.142857142857143	0
11	22360838	benchmark	P0F	0	CS54	R2	median	-0.000412133768771828	7	7	0.67049295627383	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS54	R2	mean	-0.000216530262138814	7	7	0.67049295627383	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS55	R1	median	-0.000137075589197865	14	14	0.748573485957578	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS55	R1	mean	0.000165026924408385	14	14	0.748573485957578	0.357142857142857	0
11	22360838	benchmark	P0F	0	CS55	R2	median	-9.52763402125941e-05	14	14	1.32818451419991	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS55	R2	mean	0.000265204541467451	14	14	1.32818451419991	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS56	R1	median	-0.000375860432345554	12	12	0.574916980825409	0.416666666666667	0
11	22360838	benchmark	P0F	0	CS56	R1	mean	-0.00013647680878551	12	12	0.574916980825409	0.416666666666667	0
11	22360838	benchmark	P0F	0	CS56	R2	median	0.000124178543800961	12	12	-0.493460746669039	0.583333333333333	0
11	22360838	benchmark	P0F	0	CS56	R2	mean	0.000108332100201585	12	12	-0.493460746669039	0.583333333333333	0
11	22360838	benchmark	P0F	0	CS57	R1	median	0.00053625695730574	12	12	-0.249508238468797	0.666666666666667	0
11	22360838	benchmark	P0F	0	CS57	R1	mean	0.00031829357260383	12	12	-0.249508238468797	0.666666666666667	0
11	22360838	benchmark	P0F	0	CS57	R2	median	-0.000131334938294871	12	12	1.13297546542368	0.416666666666667	0
11	22360838	benchmark	P0F	0	CS57	R2	mean	0.000350377104582208	12	12	1.13297546542368	0.416666666666667	0
11	22360838	benchmark	P0F	0	CS58	R1	median	0.000126619810914231	7	7	1.20470431906195	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS58	R1	mean	0.000217126293008372	7	7	1.20470431906195	0.571428571428571	0
11	22360838	benchmark	P0F	0	CS60	R1	median	-0.000200900364749485	14	14	1.00619833811026	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS60	R1	mean	7.50686238859151e-05	14	14	1.00619833811026	0.428571428571429	0
11	22360838	benchmark	P0F	0	CS62	R1	median	-0.000861401276935035	7	7	-0.436113460151661	0.285714285714286	0
11	22360838	benchmark	P0F	0	CS62	R1	mean	-0.000689757787200308	7	7	-0.436113460151661	0.285714285714286	0
11	22360838	benchmark	P0F	0	CS62	R2	median	0.000923610130427861	7	7	-0.936219272138973	0.714285714285714	0
11	22360838	benchmark	P0F	0	CS62	R2	mean	0.000640029752214925	7	7	-0.936219272138973	0.714285714285714	0
12	22360839	benchmark	P0F	0	CS41	R1	median	-8.97731685798001e-05	14	14	1.26860618777888	0.5	0
12	22360839	benchmark	P0F	0	CS41	R1	mean	0.000388659889068589	14	14	1.26860618777888	0.5	0
12	22360839	benchmark	P0F	0	CS41	R2	median	8.55073143363526e-05	14	14	0.0488734173721278	0.571428571428571	0
12	22360839	benchmark	P0F	0	CS41	R2	mean	0.000183084193485267	14	14	0.0488734173721278	0.571428571428571	0
12	22360839	benchmark	P0F	0	CS42	R1	median	-0.000483309038578467	14	14	0.737819452112021	0.142857142857143	0
12	22360839	benchmark	P0F	0	CS42	R1	mean	-0.000485423854879679	14	14	0.737819452112021	0.142857142857143	0
12	22360839	benchmark	P0F	0	CS42	R2	median	-0.000159688106856473	14	14	0.789780223563459	0.285714285714286	0
12	22360839	benchmark	P0F	0	CS42	R2	mean	-7.49610021640129e-05	14	14	0.789780223563459	0.285714285714286	0
12	22360839	benchmark	P0F	0	CS43	R1	median	-0.000124743083384829	14	14	1.51719079787088	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS43	R1	mean	-2.90723162889235e-05	14	14	1.51719079787088	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS43	R2	median	-0.000181277150568947	14	14	1.37979745425284	0.5	0
12	22360839	benchmark	P0F	0	CS43	R2	mean	0.000443350705156841	14	14	1.37979745425284	0.5	0
12	22360839	benchmark	P0F	0	CS44	R1	median	2.10376732442142e-05	14	14	-0.429218349396512	0.5	0
12	22360839	benchmark	P0F	0	CS44	R1	mean	-0.000196826984864717	14	14	-0.429218349396512	0.5	0
12	22360839	benchmark	P0F	0	CS47	R1	median	-7.10517522141132e-05	14	14	0.93928626969205	0.5	0
12	22360839	benchmark	P0F	0	CS47	R1	mean	0.000185289388122525	14	14	0.93928626969205	0.5	0
12	22360839	benchmark	P0F	0	CS47	R2	median	2.34139592474281e-05	14	14	0.649284945382626	0.571428571428571	0
12	22360839	benchmark	P0F	0	CS47	R2	mean	0.000321348461404749	14	14	0.649284945382626	0.571428571428571	0
12	22360839	benchmark	P0F	0	CS48	R1	median	-0.000639698203293887	14	14	2.07549278760394	0.285714285714286	0
12	22360839	benchmark	P0F	0	CS48	R1	mean	-0.000237865209250191	14	14	2.07549278760394	0.285714285714286	0
12	22360839	benchmark	P0F	0	CS48	R2	median	-0.000289368320127708	14	14	0.461809157522495	0.214285714285714	0
12	22360839	benchmark	P0F	0	CS48	R2	mean	-0.000298940702045225	14	14	0.461809157522495	0.214285714285714	0
12	22360839	benchmark	P0F	0	CS49	R1	median	-0.000380153320707057	12	12	1.28659815288778	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS49	R1	mean	-0.000124276949637406	12	12	1.28659815288778	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS49	R2	median	-0.000165351411418072	14	14	0.572977980023903	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS49	R2	mean	6.55610175164411e-06	14	14	0.572977980023903	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS51	R1	median	-0.000399797630719273	14	14	1.89379306405664	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS51	R1	mean	8.13151834470707e-07	14	14	1.89379306405664	0.357142857142857	0
12	22360839	benchmark	P0F	0	CS51	R2	median	0.000102951575755243	12	12	1.04854832549704	0.583333333333333	0
12	22360839	benchmark	P0F	0	CS51	R2	mean	0.000224945641722908	12	12	1.04854832549704	0.583333333333333	0
12	22360839	benchmark	P0F	0	CS53	R1	median	-0.000524766784022025	12	12	1.71981374539395	0.25	0
12	22360839	benchmark	P0F	0	CS53	R1	mean	4.17491897008415e-05	12	12	1.71981374539395	0.25	0
12	22360839	benchmark	P0F	0	CS53	R2	median	0.000190300135503661	8	8	-0.757240811948166	0.5	0
12	22360839	benchmark	P0F	0	CS53	R2	mean	-3.54195827425965e-05	8	8	-0.757240811948166	0.5	0
12	22360839	benchmark	P0F	0	CS54	R1	median	-0.000186879576687975	7	7	-1.32103933774581	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS54	R1	mean	-0.000252689502931107	7	7	-1.32103933774581	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS54	R2	median	-2.47328661217989e-05	7	7	1.2749771503698	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS54	R2	mean	0.0012487824238328	7	7	1.2749771503698	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS55	R1	median	-0.000471148849522685	14	14	-0.0132148051697476	0.214285714285714	0
12	22360839	benchmark	P0F	0	CS55	R1	mean	-0.00034408657808312	14	14	-0.0132148051697476	0.214285714285714	0
12	22360839	benchmark	P0F	0	CS55	R2	median	-7.99978356324832e-05	14	14	1.18292441548609	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS55	R2	mean	0.000134780336530756	14	14	1.18292441548609	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS56	R1	median	-0.00050697349671135	12	12	1.70659342603962	0.166666666666667	0
12	22360839	benchmark	P0F	0	CS56	R1	mean	-9.88307970187113e-05	12	12	1.70659342603962	0.166666666666667	0
12	22360839	benchmark	P0F	0	CS56	R2	median	6.90168268098388e-05	12	12	-0.38672579898629	0.583333333333333	0
12	22360839	benchmark	P0F	0	CS56	R2	mean	8.8702387050712e-05	12	12	-0.38672579898629	0.583333333333333	0
12	22360839	benchmark	P0F	0	CS57	R1	median	-0.000237504132922008	12	12	1.15604290103049	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS57	R1	mean	6.41192932333208e-05	12	12	1.15604290103049	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS57	R2	median	-0.000509010394578494	12	12	0.315517843327379	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS57	R2	mean	-7.97614621337574e-05	12	12	0.315517843327379	0.416666666666667	0
12	22360839	benchmark	P0F	0	CS58	R1	median	-0.000148274657144888	7	7	0.159080083591746	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS58	R1	mean	0.000160935791977916	7	7	0.159080083591746	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS60	R1	median	-0.000280554131746216	14	14	0.306302247878169	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS60	R1	mean	-8.52058778616559e-05	14	14	0.306302247878169	0.428571428571429	0
12	22360839	benchmark	P0F	0	CS62	R1	median	-0.000557170893711946	7	7	1.07036115119293	0.142857142857143	0
12	22360839	benchmark	P0F	0	CS62	R1	mean	-0.000553291976561004	7	7	1.07036115119293	0.142857142857143	0
12	22360839	benchmark	P0F	0	CS62	R2	median	0.00029502171438706	7	7	-0.497954894472619	0.571428571428571	0
12	22360839	benchmark	P0F	0	CS62	R2	mean	4.24955063778354e-05	7	7	-0.497954894472619	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS41	R1	median	-0.000283488604061519	14	14	0.708736295860335	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS41	R1	mean	-7.73926610606238e-05	14	14	0.708736295860335	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS41	R2	median	-0.000277955154715179	14	14	1.13712557957638	0.357142857142857	0
13	22360840	benchmark	P0F	0	CS41	R2	mean	5.29250166700677e-05	14	14	1.13712557957638	0.357142857142857	0
13	22360840	benchmark	P0F	0	CS42	R1	median	-0.000206653485787812	14	14	0.352674145202005	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS42	R1	mean	-0.000133010092576623	14	14	0.352674145202005	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS42	R2	median	9.63833159865028e-06	14	14	0.612867422124403	0.5	0
13	22360840	benchmark	P0F	0	CS42	R2	mean	0.000313697935484547	14	14	0.612867422124403	0.5	0
13	22360840	benchmark	P0F	0	CS43	R1	median	-0.000286484602132885	14	14	1.05261085370911	0.357142857142857	0
13	22360840	benchmark	P0F	0	CS43	R1	mean	-4.0284908669707e-05	14	14	1.05261085370911	0.357142857142857	0
13	22360840	benchmark	P0F	0	CS43	R2	median	3.53840557333203e-05	14	14	1.92395949965331	0.5	0
13	22360840	benchmark	P0F	0	CS43	R2	mean	0.000607988291387472	14	14	1.92395949965331	0.5	0
13	22360840	benchmark	P0F	0	CS44	R1	median	-0.000160830292509234	14	14	1.05388727792209	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS44	R1	mean	-7.1851092138932e-05	14	14	1.05388727792209	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS47	R1	median	0.000398047692421299	14	14	0.182348333855892	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS47	R1	mean	0.00023498158692103	14	14	0.182348333855892	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS47	R2	median	-9.86691106001511e-05	14	14	1.78351857902339	0.5	0
13	22360840	benchmark	P0F	0	CS47	R2	mean	5.37888496122838e-05	14	14	1.78351857902339	0.5	0
13	22360840	benchmark	P0F	0	CS48	R1	median	-0.000164133403182486	14	14	0.264084920990827	0.5	0
13	22360840	benchmark	P0F	0	CS48	R1	mean	-0.000129479971527408	14	14	0.264084920990827	0.5	0
13	22360840	benchmark	P0F	0	CS48	R2	median	-0.000190293183171828	14	14	1.00911539685599	0.285714285714286	0
13	22360840	benchmark	P0F	0	CS48	R2	mean	-0.000224644991771536	14	14	1.00911539685599	0.285714285714286	0
13	22360840	benchmark	P0F	0	CS49	R1	median	0.000356666495527103	12	12	0.309210458438272	0.75	0
13	22360840	benchmark	P0F	0	CS49	R1	mean	0.000494643901554478	12	12	0.309210458438272	0.75	0
13	22360840	benchmark	P0F	0	CS49	R2	median	-9.6445461037899e-05	14	14	-0.177325553273697	0.5	0
13	22360840	benchmark	P0F	0	CS49	R2	mean	-0.000118524381812222	14	14	-0.177325553273697	0.5	0
13	22360840	benchmark	P0F	0	CS51	R1	median	0.000232994167339676	14	14	0.35688737196657	0.714285714285714	0
13	22360840	benchmark	P0F	0	CS51	R1	mean	0.000283766028738115	14	14	0.35688737196657	0.714285714285714	0
13	22360840	benchmark	P0F	0	CS51	R2	median	7.6841041604956e-05	12	12	-0.0651847200522842	0.5	0
13	22360840	benchmark	P0F	0	CS51	R2	mean	0.000159820590834797	12	12	-0.0651847200522842	0.5	0
13	22360840	benchmark	P0F	0	CS53	R1	median	-0.00025510434423737	12	12	1.82415415734192	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS53	R1	mean	0.000206600129402176	12	12	1.82415415734192	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS53	R2	median	0.000352666446947017	8	8	0.629262554166715	0.625	0
13	22360840	benchmark	P0F	0	CS53	R2	mean	0.000251249895531426	8	8	0.629262554166715	0.625	0
13	22360840	benchmark	P0F	0	CS54	R1	median	0.000183879950602612	7	7	1.75527897044	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS54	R1	mean	0.000195060943874657	7	7	1.75527897044	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS54	R2	median	0.00038246026118543	7	7	0.23930479257596	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS54	R2	mean	0.000572905302643405	7	7	0.23930479257596	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS55	R1	median	-3.78373874158093e-06	14	14	0.609153525013159	0.5	0
13	22360840	benchmark	P0F	0	CS55	R1	mean	-6.50545051954429e-05	14	14	0.609153525013159	0.5	0
13	22360840	benchmark	P0F	0	CS55	R2	median	-0.000270097608211589	14	14	0.694542638535615	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS55	R2	mean	3.28820956556366e-05	14	14	0.694542638535615	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS56	R1	median	-0.000125476221768452	12	12	0.743757711344881	0.5	0
13	22360840	benchmark	P0F	0	CS56	R1	mean	0.000441840436929419	12	12	0.743757711344881	0.5	0
13	22360840	benchmark	P0F	0	CS56	R2	median	-0.000650662547381821	12	12	1.12445695887994	0.25	0
13	22360840	benchmark	P0F	0	CS56	R2	mean	-0.000400408695089711	12	12	1.12445695887994	0.25	0
13	22360840	benchmark	P0F	0	CS57	R1	median	-7.06730944964798e-05	12	12	0.368440033811905	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS57	R1	mean	-0.000220032756662449	12	12	0.368440033811905	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS57	R2	median	-6.73255673180499e-05	12	12	1.33255211057489	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS57	R2	mean	1.50166532171197e-05	12	12	1.33255211057489	0.333333333333333	0
13	22360840	benchmark	P0F	0	CS58	R1	median	-0.000160777255359001	7	7	0.506935233161532	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS58	R1	mean	0.000200313739836071	7	7	0.506935233161532	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS60	R1	median	-0.000168780319478229	14	14	0.629598124477207	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS60	R1	mean	-3.70605800485922e-05	14	14	0.629598124477207	0.428571428571429	0
13	22360840	benchmark	P0F	0	CS62	R1	median	0.000455950127024714	7	7	0.99793130645962	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS62	R1	mean	0.000605633247081419	7	7	0.99793130645962	0.571428571428571	0
13	22360840	benchmark	P0F	0	CS62	R2	median	-0.000208627366615448	7	7	-0.305648418326131	0.285714285714286	0
13	22360840	benchmark	P0F	0	CS62	R2	mean	-0.000281466113963053	7	7	-0.305648418326131	0.285714285714286	0
14	22360841	benchmark	P0F	0	CS41	R1	median	-0.000186810318911535	14	14	1.95924402819826	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS41	R1	mean	-9.54912533212531e-05	14	14	1.95924402819826	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS41	R2	median	-6.36014954806683e-05	14	14	-0.163398559198283	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS41	R2	mean	-0.000273253211150718	14	14	-0.163398559198283	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS42	R1	median	0.000209507134641205	14	14	0.856243019535411	0.642857142857143	0
14	22360841	benchmark	P0F	0	CS42	R1	mean	0.000770781243512335	14	14	0.856243019535411	0.642857142857143	0
14	22360841	benchmark	P0F	0	CS42	R2	median	-0.000168068715627603	14	14	0.0622769171410551	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS42	R2	mean	5.28118127012363e-05	14	14	0.0622769171410551	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS43	R1	median	-0.000183257862938484	14	14	1.21237014847176	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS43	R1	mean	4.2462552245568e-05	14	14	1.21237014847176	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS43	R2	median	-8.8864668788953e-05	14	14	2.87130139158572	0.285714285714286	0
14	22360841	benchmark	P0F	0	CS43	R2	mean	0.000353454531252262	14	14	2.87130139158572	0.285714285714286	0
14	22360841	benchmark	P0F	0	CS44	R1	median	5.23611533556891e-05	14	14	0.915745626969614	0.571428571428571	0
14	22360841	benchmark	P0F	0	CS44	R1	mean	0.00031414493085007	14	14	0.915745626969614	0.571428571428571	0
14	22360841	benchmark	P0F	0	CS47	R1	median	-0.000128569350727683	14	14	0.125937719602656	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS47	R1	mean	-0.000102921796639263	14	14	0.125937719602656	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS47	R2	median	-0.000438581177462113	14	14	-0.353339327987941	0.142857142857143	0
14	22360841	benchmark	P0F	0	CS47	R2	mean	-0.000573991308945703	14	14	-0.353339327987941	0.142857142857143	0
14	22360841	benchmark	P0F	0	CS48	R1	median	-8.67001936057796e-05	14	14	-0.348635747507008	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS48	R1	mean	-5.87412457777313e-05	14	14	-0.348635747507008	0.428571428571429	0
14	22360841	benchmark	P0F	0	CS48	R2	median	-0.000787290736399943	14	14	0.228973702335583	0.214285714285714	0
14	22360841	benchmark	P0F	0	CS48	R2	mean	-0.000550224135330615	14	14	0.228973702335583	0.214285714285714	0
14	22360841	benchmark	P0F	0	CS49	R1	median	-0.000684544961836748	12	12	0.806625003458667	0.25	0
14	22360841	benchmark	P0F	0	CS49	R1	mean	-0.000547192537291422	12	12	0.806625003458667	0.25	0
14	22360841	benchmark	P0F	0	CS49	R2	median	-0.000319126739460527	14	14	0.0826488281352569	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS49	R2	mean	-0.000192123397890874	14	14	0.0826488281352569	0.357142857142857	0
14	22360841	benchmark	P0F	0	CS51	R1	median	-0.000409051289794197	14	14	1.09850947290929	0.214285714285714	0
14	22360841	benchmark	P0F	0	CS51	R1	mean	-0.000374788941175431	14	14	1.09850947290929	0.214285714285714	0
14	22360841	benchmark	P0F	0	CS51	R2	median	-0.000631064100102397	12	12	0.874831153483838	0.0833333333333333	0
14	22360841	benchmark	P0F	0	CS51	R2	mean	-0.00050366453905469	12	12	0.874831153483838	0.0833333333333333	0
14	22360841	benchmark	P0F	0	CS53	R1	median	-0.000649590095237544	12	12	0.543022829618331	0.333333333333333	0
14	22360841	benchmark	P0F	0	CS53	R1	mean	-0.000317129834155669	12	12	0.543022829618331	0.333333333333333	0
14	22360841	benchmark	P0F	0	CS53	R2	median	-7.16958214189511e-06	8	8	0.918182987216738	0.5	0
14	22360841	benchmark	P0F	0	CS53	R2	mean	-1.03803301134242e-05	8	8	0.918182987216738	0.5	0
14	22360841	benchmark	P0F	0	CS54	R1	median	0.000193035317208381	7	7	-0.136816299618437	0.571428571428571	0
14	22360841	benchmark	P0F	0	CS54	R1	mean	7.47340958063016e-05	7	7	-0.136816299618437	0.571428571428571	0
