seed_index	world_seed	mode	arm	kappa	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	metric_stream_initial_state_hash	base_stream_state_hash	truth_a_g06_uV	truth_grid_id
51	22360878	benchmark	P0	0	median	R1	16	-0.000394166178841976	0.000640869140625	0.000125850335081641	1.48187429411912	1	15	0	0.0625	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0	0	median	R2	13	-0.000378998853756288	0.000244140625	0.0001193032996591	-0.632561314577203	0	13	0	0	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0	0	mean	R1	16	-0.000247873724250693	0.002197265625	8.68727549514022e-05	0.759628219232518	2	14	0	0.125	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0	0	mean	R2	13	-0.000103780744446236	0.32568359375	0.000100316070787167	1.80380579433146	3	10	0	0.230769230769231	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P4	4	median	R1	16	-0.00843054353129215	3.0517578125e-05	0.00240780506305356	-0.978380815808236	0	16	0	0	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P4	4	median	R2	13	-0.00870351183315988	0.000244140625	0.00275523296461513	-0.880629789406768	0	13	0	0	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P4	4	mean	R1	16	-0.00861203348921736	3.0517578125e-05	0.00246336472192927	-0.761953809844956	0	16	0	0	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P4	4	mean	R2	13	-0.00910130882202461	0.000244140625	0.0027879407459684	-0.560460714559921	0	13	0	0	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
52	22360879	benchmark	P0	0	median	R1	16	-0.000207567419960512	0.033721923828125	9.97700328712253e-05	0.0972387233150028	6	10	0	0.375	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0	0	median	R2	13	-0.00031399663131994	0.002197265625	0.000116070958614488	-0.25437034800856	1	12	0	0.0769230769230769	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0	0	mean	R1	16	2.06225898257561e-06	0.983245849609375	9.30351982728662e-05	-0.307053931179085	10	6	0	0.625	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0	0	mean	R2	13	-0.000231458500898134	0.017333984375	0.000101147485426386	0.201616377816673	2	11	0	0.153846153846154	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P4	4	median	R1	16	-0.00771353107241141	3.0517578125e-05	0.00212770027138824	-0.1048388646785	0	16	0	0	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P4	4	median	R2	13	-0.00773722323046432	0.000244140625	0.00233811148990174	-0.591528939679424	0	13	0	0	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P4	4	mean	R1	16	-0.00825397520652095	3.0517578125e-05	0.00229081363627515	-0.11996755707977	0	16	0	0	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P4	4	mean	R2	13	-0.00853687933255358	0.000244140625	0.00254004850283792	-1.16859298156006	0	13	0	0	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
53	22360880	benchmark	P0	0	median	R1	16	-0.00037878036079556	0.001190185546875	0.000129415778978173	0.361818954081275	2	14	0	0.125	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0	0	median	R2	13	-0.000171877315675066	0.134765625	0.00011336739363993	0.475835297350132	3	10	0	0.230769230769231	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0	0	mean	R1	16	-0.000107394702656455	0.305633544921875	0.000101739114121055	1.01443275802894	4	12	0	0.25	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0	0	mean	R2	13	-6.39429822990842e-05	0.609130859375	0.00011984024442474	0.689873929544752	5	8	0	0.384615384615385	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P4	4	median	R1	16	-0.00746808447926695	3.0517578125e-05	0.00204978915943958	-0.861269831238277	0	16	0	0	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P4	4	median	R2	13	-0.00930865027903019	0.000244140625	0.0029675019848128	-1.19365118187946	0	13	0	0	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P4	4	mean	R1	16	-0.0081302937489024	3.0517578125e-05	0.00222460389217969	-0.899189074987024	0	16	0	0	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P4	4	mean	R2	13	-0.0104722703661505	0.000244140625	0.0033182802995043	-0.868603065597899	0	13	0	0	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
54	22360881	benchmark	P0	0	median	R1	16	-0.000228269102231456	0.037017822265625	0.000111187372751784	0.132116868367671	5	11	0	0.3125	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0	0	median	R2	13	-0.000208393898454103	0.123779296875	0.000133475103217735	0.948908638477442	4	9	0	0.307692307692308	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0	0	mean	R1	16	7.35858634644082e-06	0.938934326171875	9.26156103280975e-05	-0.0660095826772991	9	7	0	0.5625	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0	0	mean	R2	13	-4.12057771895646e-05	0.726318359375	0.000113366040982924	0.400321322896521	5	8	0	0.384615384615385	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P4	4	median	R1	16	-0.0074106932962236	3.0517578125e-05	0.00203288672464052	-0.371837422636935	0	16	0	0	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P4	4	median	R2	13	-0.00628015942069254	0.000244140625	0.00182835959600331	-0.531315106773874	0	13	0	0	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P4	4	mean	R1	16	-0.00799064479998016	3.0517578125e-05	0.0021294448095298	-0.0555067069173096	0	16	0	0	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P4	4	mean	R2	13	-0.00665387721818105	0.000244140625	0.00191609505240144	0.359035378988324	0	13	0	0	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
55	22360882	benchmark	P0	0	median	R1	16	-0.000140346525448709	0.261505126953125	0.000120707038965761	1.31863572837851	5	11	0	0.3125	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0	0	median	R2	13	-0.000260488655719657	0.024658203125	0.000118048215655554	0.825711645317897	3	10	0	0.230769230769231	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0	0	mean	R1	16	2.42223222734699e-05	0.817352294921875	9.1799179317072e-05	1.30425487830309	5	11	0	0.3125	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0	0	mean	R2	13	-0.000117686700504708	0.245849609375	0.000100053526304943	0.10405367887764	6	7	0	0.461538461538462	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P4	4	median	R1	16	-0.00649940444863038	3.0517578125e-05	0.00170498432365755	-0.45251473841962	0	16	0	0	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P4	4	median	R2	13	-0.00636797867420674	0.000244140625	0.00194839631537018	-1.01219259222617	0	13	0	0	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P4	4	mean	R1	16	-0.00710294780594058	3.0517578125e-05	0.00186318449581355	-0.0783231075594355	0	16	0	0	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P4	4	mean	R2	13	-0.00746879200265219	0.000244140625	0.00219712574683074	-0.330659859616641	0	13	0	0	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
56	22360883	benchmark	P0	0	median	R1	16	-0.000379272534038629	0.000396728515625	0.000128418753329012	-0.635579512632046	2	14	0	0.125	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0	0	median	R2	13	-0.000138555959552499	0.21435546875	0.000108283500928728	1.12100145848391	4	9	0	0.307692307692308	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0	0	mean	R1	16	-0.000239519800070924	0.010101318359375	9.76293681425554e-05	0.197907754987795	2	14	0	0.125	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0	0	mean	R2	13	-8.49330219722883e-05	0.394775390625	9.65405530535608e-05	0.11020776943679	4	9	0	0.307692307692308	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P4	4	median	R1	16	-0.00771730761766068	3.0517578125e-05	0.00213042388690962	-0.926265692337148	0	16	0	0	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P4	4	median	R2	13	-0.00918551725086523	0.000244140625	0.00283121693770854	-1.27095330251922	0	13	0	0	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P4	4	mean	R1	16	-0.00840915633236299	3.0517578125e-05	0.00226790782964427	-0.427823069433451	0	16	0	0	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P4	4	mean	R2	13	-0.0103262866887967	0.000244140625	0.0030532410349195	-1.41113677580604	0	13	0	0	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
57	22360884	benchmark	P0	0	median	R1	16	-0.00020921699645097	0.029693603515625	9.78128273044289e-05	1.09221484558407	3	13	0	0.1875	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0	0	median	R2	13	-0.000199641626190155	0.103515625	0.000123249855585727	-0.580659344723119	7	6	0	0.538461538461538	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0	0	mean	R1	16	-8.10293585816376e-05	0.389617919921875	9.10568545526064e-05	1.00151212653763	4	12	0	0.25	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0	0	mean	R2	13	-0.000157796371145622	0.07568359375	9.07729173761309e-05	-0.103178581913703	4	9	0	0.307692307692308	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P4	4	median	R1	16	-0.00687970321496111	3.0517578125e-05	0.00193327755209876	-0.327686818530206	0	16	0	0	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P4	4	median	R2	13	-0.00826168098850097	0.000244140625	0.00270199323806267	-0.599121313423282	0	13	0	0	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P4	4	mean	R1	16	-0.00728719877258521	3.0517578125e-05	0.0020193859170066	-0.236123571441624	0	16	0	0	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P4	4	mean	R2	13	-0.00889783945036511	0.000244140625	0.00281583793454168	-0.569104035710613	0	13	0	0	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
58	22360885	benchmark	P0	0	median	R1	16	-0.000305680029283693	0.006988525390625	0.000122328193405668	0.0676397299203657	3	13	0	0.1875	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P0	0	median	R2	13	-0.000356318975836067	0.000244140625	0.000105497383194962	-0.126665037087606	0	13	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P0	0	mean	R1	16	-0.000170706035905831	0.08380126953125	9.87393843429991e-05	0.161238773198577	5	11	0	0.3125	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P0	0	mean	R2	13	-0.000284862118315343	0.000244140625	8.6232710139938e-05	-0.27071825884842	0	13	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P4	4	median	R1	16	-0.00794857351283712	3.0517578125e-05	0.00216710353658218	-0.98561486394068	0	16	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P4	4	median	R2	13	-0.00811349113035982	0.000244140625	0.00255038219000688	-1.70671389994956	0	13	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P4	4	mean	R1	16	-0.0086890551606735	3.0517578125e-05	0.00230116041752477	-0.233041700679212	0	16	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P4	4	mean	R2	13	-0.00885173075056988	0.000244140625	0.00268798039901215	-0.912370796146919	0	13	0	0	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
59	22360886	benchmark	P0	0	median	R1	16	-0.000229099803288901	0.00390625	8.8789109692002e-05	-0.596758970455539	2	14	0	0.125	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P0	0	median	R2	13	-0.000192472062601301	0.0087890625	8.01564701630627e-05	-0.0561463424245825	1	12	0	0.0769230769230769	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P0	0	mean	R1	16	-1.02334469416315e-05	0.876739501953125	6.30376574198707e-05	-0.314525206803703	8	8	0	0.5	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P0	0	mean	R2	13	-5.42960989757276e-05	0.539306640625	7.92437758552546e-05	1.79927296763033	3	10	0	0.230769230769231	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P4	4	median	R1	16	-0.00620928494748091	3.0517578125e-05	0.00172996245992272	-0.376273762244192	0	16	0	0	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P4	4	median	R2	13	-0.00667279163415855	0.000244140625	0.00209390896821135	-1.06120328805891	0	13	0	0	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P4	4	mean	R1	16	-0.00663257967394885	3.0517578125e-05	0.00183386521506948	-0.253621163009347	0	16	0	0	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
59	22360886	benchmark	P4	4	mean	R2	13	-0.00735357031130896	0.000244140625	0.00221386094320046	-0.317705148466746	0	13	0	0	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	494150E78CA46D034C7CB178C3F74B262C4F634971CBF39C84AD2E4498E70E56	4.61799281479342	G06
60	22360887	benchmark	P0	0	median	R1	16	-0.000261274642838442	0.00128173828125	9.58022556276771e-05	-0.797900665706852	3	13	0	0.1875	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P0	0	median	R2	13	-0.000199487487562848	0.03662109375	9.59005409336214e-05	0.418865763579557	4	9	0	0.307692307692308	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P0	0	mean	R1	16	-0.00010348989779409	0.072967529296875	5.77805432679388e-05	-0.582186737078093	6	10	0	0.375	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P0	0	mean	R2	13	-8.53954367755067e-05	0.345947265625	8.79429707283738e-05	0.0983883533990156	6	7	0	0.461538461538462	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P4	4	median	R1	16	-0.00658194116174418	3.0517578125e-05	0.00187521579306704	-1.48326100033046	0	16	0	0	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P4	4	median	R2	13	-0.00616913614102255	0.000244140625	0.00191857089535757	-1.05519470308502	0	13	0	0	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P4	4	mean	R1	16	-0.00718900776951965	3.0517578125e-05	0.00196757921422964	-1.03252720437157	0	16	0	0	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
60	22360887	benchmark	P4	4	mean	R2	13	-0.00672908722254328	0.000244140625	0.00203133839356021	-1.02496694253029	0	13	0	0	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	A89CEEBAB21366085139AABD4188B3D507ACC2C101E400BCA8B16758EE63AECD	4.61799281479342	G06
